stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
11830,8th Ave & Colorado Blvd,, 39.72919,-104.94117,,
11834,8th Ave & Birch St,, 39.72928,-104.93617,,
11840,8th Ave & Cook St,, 39.72917,-104.94782,,
11841,W 8th Ave & Decatur St,, 39.72929,-105.02104,,
11842,8th Ave & Detroit St,, 39.72917,-104.95474,,
11844,8th Ave & Downing St,, 39.72911,-104.97359,,
11846,8th Ave & Elizabeth St,, 39.72916,-104.95704,,
11847,8th Ave & Emerson St,, 39.72911,-104.97599,,
11854,8th Ave & Garfield St,, 39.72917,-104.94422,,
11855,8th Ave & Gilpin St,, 39.72914,-104.96700,,
11856,8th Ave & High St,, 39.72914,-104.96516,,
11859,8th Ave & Humboldt St,, 39.72913,-104.96975,,
11861,8th Ave & Josephine St,, 39.72916,-104.95957,,
11862,8th Ave & Logan St,, 39.72911,-104.98272,,
11864,W 8th Ave & Parfet St,, 39.72921,-105.11978,,
11865,W 8th Ave & Quail St,, 39.72907,-105.12332,,
11866,W 8th Ave & Quail St,, 39.72919,-105.12293,,
11867,W 8th Ave & Simms St,, 39.72905,-105.12786,,
11869,8th Ave & St Paul St,, 39.72918,-104.95083,,
11872,8th Ave & Vine St,, 39.72915,-104.96187,,
11873,8th Ave & Washington St,, 39.72912,-104.97910,,
11896,9th Ave & Clermont St,, 39.73112,-104.93544,,
11898,9th Ave & Colorado Blvd,, 39.73098,-104.93897,,
11902,9th Ave & Dexter St,, 39.73100,-104.93226,,
11903,9th Ave & Dahlia St,, 39.73113,-104.93194,,
11907,9th Ave & Fairfax St,, 39.73101,-104.92778,,
11908,9th Ave & Fairfax St,, 39.73110,-104.92788,,
11911,9th Ave & Grape St,, 39.73111,-104.92492,,
11912,9th Ave & Grape St,, 39.73101,-104.92484,,
11913,9th Ave & Holly St,, 39.73111,-104.92282,,
11914,9th Ave & Holly St,, 39.73102,-104.92257,,
11915,9th Ave & Ivy St,, 39.73045,-104.92025,,
11916,9th Ave & Ivy St,, 39.73050,-104.92058,,
11926,W 9th Ave & Vrain St,, 39.73120,-105.04572,,
11935,Arapahoe Community College,, 39.60892,-105.01872,,
11946,Alameda Ave @ Twin Lakes Towers,, 39.70811,-104.88743,,
11948,Alameda Ave & S Xenia St,, 39.70871,-104.88799,,
11950,Alameda Ave & Alameda Dr,, 39.70920,-104.81475,,
11951,W Alameda Ave & S Ames St,, 39.71116,-105.05462,,
11954,W Alameda Ave & S Bannock St,, 39.71126,-104.99026,,
11957,W Alameda Ave & S Broadway,, 39.71125,-104.98799,,
11958,W Alameda Ave & S Broadway,, 39.71106,-104.98848,,
11959,W Alameda Ave & S Bryant St,, 39.71125,-105.01830,,
11960,W Alameda Ave & S Carr St,, 39.71090,-105.09047,,
11961,W Alameda Ave & S Carr St,, 39.71111,-105.09141,,
11962,Alameda Ave & Cedar Cir,, 39.71128,-104.84062,,
11963,Alameda Ave & Cedar Cir,, 39.71106,-104.84063,,
11964,Alameda Ave & S Chambers Rd,, 39.70874,-104.81048,,
11966,Alameda Ave & S Cherry St,, 39.71140,-104.93428,,
11967,Alameda Ave & S Cherry St,, 39.71113,-104.93336,,
11968,W Alameda Ave & S Clay St,, 39.71109,-105.02008,,
11969,W Alameda Ave & S Clay St,, 39.71124,-105.02072,,
11970,Alameda Ave & S Clinton St,, 39.70839,-104.87691,,
11971,Alameda Ave & S Clinton St,, 39.70811,-104.87949,,
11973,E Alameda Ave & S Colorado Blvd,, 39.71165,-104.94122,,
11974,E Alameda Ave & S Colorado Blvd,, 39.71138,-104.93934,,
11976,Alameda Ave & S Dahlia St,, 39.71115,-104.93087,,
11977,Alameda Ave & S Dahlia St,, 39.71138,-104.93212,,
11978,Alameda Ave & S Dayton St,, 39.70879,-104.87488,,
11979,W Alameda Ave & S Depew St,, 39.71109,-105.05733,,
11980,W Alameda Ave & S Depew St,, 39.71127,-105.05835,,
11981,Alameda Ave & S Downing St,, 39.71106,-104.97310,,
11982,Alameda Ave & S Downing St,, 39.71116,-104.97375,,
11983,Alameda Ave & S Elm St,, 39.71113,-104.92885,,
11984,Alameda Ave & S Elm St,, 39.71140,-104.92969,,
11985,Alameda Ave & S Emerson St,, 39.71105,-104.97651,,
11986,Alameda Ave & S Emerson St,, 39.71115,-104.97665,,
11987,W Alameda Ave & S Estes St,, 39.71087,-105.09528,,
11988,W Alameda Ave & S Estes St,, 39.71112,-105.09484,,
11989,Alameda Ave & Fairmount Dr,, 39.71108,-104.89250,,
11990,Alameda Ave & Fairmount Dr,, 39.71137,-104.89333,,
11991,W Alameda Ave & S Federal Blvd,, 39.71103,-105.02461,,
11992,W Alameda Ave & S Federal Blvd,, 39.71128,-105.02556,,
11993,Alameda Ave & S Forest St,, 39.71112,-104.92656,,
11994,Alameda Ave & S Forest St,, 39.71141,-104.92733,,
11996,Alameda Ave & S Galena St,, 39.71035,-104.86913,,
11997,Alameda Ave & S Galena Way,, 39.71011,-104.87110,,
11999,W Alameda Ave & S Garrison St,, 39.71090,-105.09952,,
12000,W Alameda Ave & S Garrison St,, 39.71113,-105.10093,,
12001,Alameda Ave & S Grant St,, 39.71120,-104.98449,,
12002,Alameda Ave & S Grape St,, 39.71113,-104.92422,,
12003,Alameda Ave & S Grape St,, 39.71142,-104.92502,,
12004,W Alameda Ave & S Harlan St,, 39.71105,-105.06215,,
12005,W Alameda Ave & S Harlan St,, 39.71126,-105.06336,,
12008,Alameda Ave & S Havana St,, 39.71118,-104.86629,,
12011,Alameda Ave & S Holly St,, 39.71115,-104.92191,,
12012,Alameda Ave & S Holly St,, 39.71139,-104.92264,,
12013,W Alameda Ave & S Hooker St,, 39.71124,-105.02912,,
12015,W Alameda Ave & S Hoyt St,, 39.71091,-105.10367,,
12016,W Alameda Ave & S Hoyt St,, 39.71109,-105.10413,,
12017,Alameda Ave & S Humboldt St,, 39.71107,-104.96940,,
12019,W Alameda Ave & S Irving St,, 39.71107,-105.02922,,
12021,Alameda Ave & S Jersey St,, 39.71114,-104.91944,,
12022,Alameda Ave & S Jersey St,, 39.71142,-104.92038,,
12023,W Alameda Ave & S Kalamath St,, 39.71108,-104.99782,,
12024,Alameda Ave & S Kearney St,, 39.71114,-104.91726,,
12025,Alameda Ave & S Kearney St,, 39.71143,-104.91803,,
12026,W Alameda Ave & S Kipling St,, 39.71087,-105.10833,,
12029,W Alameda Ave & S Knox Ct,, 39.71107,-105.03173,,
12030,W Alameda Ave & S Knox Ct,, 39.71133,-105.03341,,
12031,W Alameda Ave & S Lamar St,, 39.71122,-105.06700,,
12032,W Alameda Ave & S Lamar St,, 39.71103,-105.06659,,
12033,Alameda Ave & S Lansing St,, 39.71100,-104.85713,,
12034,Alameda Ave & Leetsdale Dr,, 39.71112,-104.93529,,
12035,Alameda Ave & Leetsdale Dr,, 39.71160,-104.93740,,
12036,Alameda Ave & S Leyden St,, 39.71115,-104.91490,,
12037,Alameda Ave & S Leyden St,, 39.71144,-104.91569,,
12038,Alameda Ave & S Sherman St,, 39.71109,-104.98556,,
12039,W Alameda Ave & S Lipan St,, 39.71110,-105.00116,,
12040,W Alameda Ave & S Lipan St,, 39.71127,-105.00190,,
12041,Alameda Ave & S Logan St,, 39.71108,-104.98329,,
12042,W Alameda Ave & S Meade St,, 39.71111,-105.03573,,
12043,W Alameda Ave & S Meade St,, 39.71134,-105.03646,,
12044,Alameda Ave & S Moline St,, 39.71102,-104.85427,,
12045,Alameda Ave & S Moline St,, 39.71124,-104.85510,,
12046,E Alameda Ave & S Monaco Pkwy,, 39.71116,-104.91206,,
12047,E Alameda Ave & S Monaco Pkwy,, 39.71143,-104.91350,,
12048,Alameda Ave & S Monroe St,, 39.71156,-104.94551,,
12049,W Alameda Ave & S Moore St,, 39.71090,-105.11519,,
12050,W Alameda Ave & S Moore St,, 39.71107,-105.11580,,
12051,Alameda Ave & S Niagara St,, 39.71115,-104.90934,,
12052,Alameda Ave & S Niagara St,, 39.71144,-104.91006,,
12053,Alameda Ave & S Nome St,, 39.71104,-104.85029,,
12054,Alameda Ave & S Nome St,, 39.71126,-104.85109,,
12055,W Alameda Ave & S Oak St,, 39.71088,-105.11868,,
12056,W Alameda Ave & S Oak St,, 39.71107,-105.11959,,
12057,Alameda Ave & S Olive Way,, 39.71114,-104.90611,,
12058,Alameda Ave & S Olive Way,, 39.71144,-104.90685,,
12059,W Alameda Ave & S Osceola St,, 39.71132,-105.03813,,
12060,W Alameda Ave & S Osceola St,, 39.71115,-105.03798,,
12061,Alameda Ave & S Pearl St,, 39.71117,-104.98110,,
12062,Alameda Ave & S Pearl St,, 39.71107,-104.98099,,
12063,W Alameda Ave & S Pecos St,, 39.71112,-105.00590,,
12064,W Alameda Ave & S Pecos St,, 39.71128,-105.00657,,
12065,Alameda Ave & S Peoria St,, 39.71106,-104.84672,,
12066,Alameda Ave & S Peoria St,, 39.71129,-104.84757,,
12067,W Alameda Ave & S Pierce St,, 39.71100,-105.07167,,
12068,W Alameda Ave & S Pierson St,, 39.71086,-105.12341,,
12069,Alameda Ave & S Potomac St,, 39.71104,-104.82772,,
12070,Alameda Ave & S Potomac St,, 39.71128,-104.82879,,
12072,W Alameda Ave & S Quail St,, 39.71102,-105.12439,,
12074,Alameda Ave & S Quebec St,, 39.71142,-104.90388,,
12075,Alameda Ave & S Quebec St,, 39.71117,-104.90263,,
12076,W Alameda Ave & S Quitman St,, 39.71116,-105.04045,,
12079,W Alameda Ave & S Reed St,, 39.71118,-105.07354,,
12080,W Alameda Ave & S Robb Way,, 39.71085,-105.12684,,
12081,W Alameda Ave & S Robb Way,, 39.71101,-105.12760,,
12082,Alameda Ave & S Blackhawk St,, 39.71141,-104.82478,,
12084,W Alameda Ave & S Kalamath St,, 39.71133,-104.99883,,
12085,W Alameda Ave & S Sheridan Blvd,, 39.71123,-105.05259,,
12086,W Alameda Ave & S Sheridan Blvd,, 39.71145,-105.05387,,
12087,W Alameda Ave & S Stuart St,, 39.71138,-105.04380,,
12088,W Alameda Ave & S Stuart St,, 39.71115,-105.04415,,
12089,W Alameda Ave & S Swadley St,, 39.71067,-105.12992,,
12091,W Alameda Ave & S Taft St,, 39.71074,-105.13049,,
12092,W Alameda Ave & S Tejon St,, 39.71112,-105.01074,,
12093,W Alameda Ave & S Tejon St,, 39.71128,-105.01199,,
12094,W Alameda Av & S Teller St,, 39.71117,-105.07655,,
12098,W Alameda Ave & S Teller St,, 39.71099,-105.07561,,
12099,Alameda Ave & S Troy St,, 39.71106,-104.84198,,
12100,Alameda Ave & S Troy St,, 39.71129,-104.84268,,
12101,W Alameda Ave & S Union Blvd,, 39.70974,-105.13244,,
12102,W Alameda Pkwy & S Union Blvd,, 39.70921,-105.13379,,
12104,Alameda Ave & S Ursula St,, 39.71128,-104.83810,,
12105,Alameda Ave & S Ursula Way,, 39.71105,-104.83624,,
12106,W Alameda Ave & S Utica St,, 39.71117,-105.04715,,
12107,W Alameda Ave & Winona Ct,, 39.71139,-105.04679,,
12109,W Alameda Ave & S Wadsworth Blvd,, 39.71095,-105.08071,,
12113,Alameda Ave & S Xapary St,, 39.71105,-104.83200,,
12114,Alameda Ave & S Xapary St,, 39.71128,-104.83267,,
12115,W Alameda Ave & S Xavier St,, 39.71120,-105.04964,,
12116,W Alameda Ave & S Xavier St,, 39.71143,-105.04991,,
12118,W Alameda Ave & S Yuma St,, 39.71125,-105.01491,,
12119,W Alameda Ave & S Zuni St,, 39.71110,-105.01511,,
12122,W Alameda Pkwy & S Beech Dr,, 39.69492,-105.14688,,
12123,W Alameda Pkwy & S Beech Dr,, 39.69453,-105.14756,,
12124,W Alameda Pkwy & W Center Ave,, 39.70556,-105.13706,,
12126,W Alameda Pkwy & W Florida Dr,, 39.69038,-105.15107,,
12127,W Alameda Pkwy & W Florida Dr,, 39.69031,-105.15141,,
12128,W Alameda Pkwy & W GreenMountn Dr,, 39.69359,-105.14810,,
12129,W Alameda Pkwy & W GreenMountn Dr,, 39.69314,-105.14885,,
12131,W Alameda Pkwy & W Mississippi Ave,, 39.69917,-105.14290,,
12135,W Alameda Pkwy & W Ohio Ave,, 39.69871,-105.14366,,
12139,W Alameda Pkwy & S Xenon Ct,, 39.70325,-105.13938,,
12140,W Alameda Pky Srvc Rd & S Xenon Ct,, 39.70381,-105.13838,,
12142,W Alameda Pkwy & S Xenon Ct,, 39.70377,-105.13872,,
12144,W Alameda Pkwy & S Youngfield Ct,, 39.70167,-105.14056,,
12146,W Alameda Pkwy & S Youngfield Ct,, 39.70133,-105.14122,,
12153,Albrook Dr & Abilene St,, 39.77857,-104.83767,,
12154,Albrook Dr & Abilene St,, 39.77852,-104.83790,,
12155,Albrook Dr & Crown Blvd,, 39.77956,-104.84005,,
12156,Albrook Dr & Tulsa Ct,, 39.78089,-104.84206,,
12159,Alkire St & W 32nd Ave,, 39.76156,-105.14729,,
12160,S Alkire St & W Alaska Pl,, 39.70795,-105.14774,,
12161,S Alkire St & S Arbutus St,, 39.70478,-105.14771,,
12163,S Alkire St & W Ohio Ave,, 39.70273,-105.14769,,
12174,Alpine St & Mountainview Ave,, 40.18087,-105.08302,,
12176,Alpine St & Verdant Cir,, 40.17799,-105.08316,,
12177,Alpine St & Highland Dr,, 40.17562,-105.08316,,
12178,S Alton Way & S Alton Ct,, 39.58329,-104.88295,,
12179,S Alton Way & S Alton Ct,, 39.58341,-104.88322,,
12180,S Alton Way & Easter Pl,, 39.58702,-104.88379,,
12181,S Alton Way & Easter Pl,, 39.58708,-104.88360,,
12182,S Alton Way & Windsor Grdns Lot 12,, 39.70271,-104.88043,,
12183,S Alton Way & Windsor Grdns Lot 13,, 39.70348,-104.88208,,
12184,S Alton Way & Windsor Grdns Lot 14,, 39.70362,-104.88288,,
12185,S Alton Way & Windsor Grdns Lot 15,, 39.70543,-104.88334,,
12186,S Alton Way & Windsor Grdns Lot 18,, 39.70467,-104.88319,,
12187,S Alton Way & S Clinton St,, 39.70180,-104.87673,,
12188,S Alton Way & Windsor Grdns Lot 8,, 39.70199,-104.87956,,
12189,S Alton Way & Windsor Grdns Lot 9,, 39.70128,-104.87867,,
12190,S Alton Way & S Clinton St,, 39.70162,-104.87756,,
12192,S Alton Way & S Yosemite St,, 39.59035,-104.88494,,
12193,S Alton Way & S Yosemite St,, 39.59020,-104.88414,,
12196,Andrews Dr & Titan Ct,, 39.78557,-104.83893,,
12197,Arapahoe Ave & 11th St,, 40.01378,-105.28056,,
12200,Arapahoe Ave & 14th St,, 40.01458,-105.27656,,
12201,Arapahoe Ave & 16th St,, 40.01451,-105.27349,,
12202,Arapahoe Ave & 17th St,, 40.01463,-105.27282,,
12203,Arapahoe Ave & 19th St,, 40.01464,-105.27006,,
12204,Arapahoe Ave & 19th St,, 40.01456,-105.26948,,
12205,Arapahoe Ave & 21st St,, 40.01465,-105.26720,,
12206,Arapahoe Ave & 21st St,, 40.01456,-105.26667,,
12207,Arapahoe Ave & 23rd St,, 40.01466,-105.26449,,
12208,Arapahoe Ave & 28th St,, 40.01473,-105.26126,,
12209,Arapahoe Ave & 29th St,, 40.01451,-105.25569,,
12212,Arapahoe Ave & 29th St,, 40.01474,-105.25645,,
12214,Arapahoe Ave & 30th St,, 40.01449,-105.25314,,
12215,Arapahoe Ave & 30th St,, 40.01476,-105.25284,,
12216,Arapahoe Ave & 33rd St,, 40.01452,-105.24979,,
12217,Arapahoe Ave & 33rd St,, 40.01476,-105.25063,,
12219,Arapahoe Ave & 48th St,, 40.01462,-105.23450,,
12220,Arapahoe Ave & 48th St,, 40.01486,-105.23541,,
12221,Arapahoe Ave & 55th St,, 40.01452,-105.22462,,
12222,Arapahoe Ave & 55th St,, 40.01478,-105.22635,,
12223,Arapahoe Rd & 63rd St,, 40.01461,-105.20593,,
12225,Arapahoe Rd & 63rd St,, 40.01462,-105.20239,,
12227,Arapahoe Ave & 9th St,, 40.01339,-105.28248,,
12229,Arapahoe Ave & Folsom St,, 40.01451,-105.26133,,
12231,Arapahoe Ave & Cherryvale Rd,, 40.01485,-105.21345,,
12232,Arapahoe Ave & Cherryvale Rd,, 40.01460,-105.21260,,
12233,Arapahoe Ave & Commerce St,, 40.01483,-105.23248,,
12235,Arapahoe Ave & Eisenhower Dr,, 40.01457,-105.23151,,
12236,Arapahoe Ave & 55th St,, 40.01452,-105.22017,,
12237,Arapahoe Ave & Old Tale Rd,, 40.01476,-105.22019,,
12238,Arapahoe Ave & Macarthur Dr,, 40.01461,-105.23765,,
12239,Arapahoe Ave & Macarthur Dr,, 40.01492,-105.23963,,
12240,Arapahoe Ave & 38th St,, 40.01475,-105.24711,,
12241,Arapahoe Ave & 38th St,, 40.01445,-105.24615,,
12243,Arapahoe Ave & Old Tale Rd,, 40.01482,-105.21625,,
12244,Arapahoe Ave & Old Tale Rd,, 40.01457,-105.21638,,
12245,Arapahoe Rd & S Quebec St,, 39.59491,-104.90101,,
12246,Arapahoe Rd & S Syracuse St,, 39.59516,-104.89857,,
12247,Arapahoe Rd & S Adams Way,, 39.59497,-104.94947,,
12248,Arapahoe Rd & S Albion Way,, 39.59495,-104.93872,,
12249,Arapahoe Rd & S Broadway,, 39.59495,-104.98686,,
12250,Arapahoe Rd & S Clayton St,, 39.59499,-104.95449,,
12251,Arapahoe Rd & S Clayton St,, 39.59523,-104.95480,,
12252,Arapahoe Rd & S Clermont St,, 39.59513,-104.93532,,
12253,Arapahoe Rd & S Clermont St,, 39.59495,-104.93527,,
12254,Arapahoe Rd & S Colorado Blvd,, 39.59506,-104.94098,,
12255,Arapahoe Rd & S Albion Way,, 39.59523,-104.94029,,
12256,Arapahoe Rd & S Dexter St,, 39.59496,-104.93258,,
12257,Arapahoe Rd & S Dexter St,, 39.59514,-104.93321,,
12258,Arapahoe Rd & S Downing Cir,, 39.59501,-104.97252,,
12260,Arapahoe Rd & S Downing St,, 39.59522,-104.97345,,
12261,Arapahoe Rd & Euclid Ave,, 39.59523,-104.94967,,
12262,Arapahoe Rd & S Fairfax Way,, 39.59492,-104.92949,,
12263,Arapahoe Rd & S Fairfax Way,, 39.59514,-104.93018,,
12264,Arapahoe Rd & S Forest Way,, 39.59492,-104.92783,,
12265,Arapahoe Rd & S Forest Way,, 39.59518,-104.92696,,
12266,Arapahoe Rd & S Franklin St,, 39.59502,-104.96961,,
12268,Arapahoe Rd & S Franklin St,, 39.59523,-104.97062,,
12269,Arapahoe Rd & Briarwood Cir,, 39.59495,-104.90912,,
12270,Arapahoe Rd & Heritage Pl S,, 39.59512,-104.90992,,
12271,Arapahoe Rd & S High St,, 39.59503,-104.96633,,
12272,Arapahoe Rd & S Holly St,, 39.59492,-104.92242,,
12273,Arapahoe Rd & S Holly St,, 39.59517,-104.92338,,
12274,Arapahoe Rd & Homestead Pkwy,, 39.59496,-104.91940,,
12275,Arapahoe Rd & Homestead Pkwy,, 39.59515,-104.91937,,
12276,Arapahoe Rd & S Kit Carson Cir,, 39.59500,-104.97560,,
12279,Arapahoe Rd & S Kit Carson St,, 39.59521,-104.97670,,
12280,Arapahoe Rd & S Krameria Way,, 39.59495,-104.91538,,
12281,Arapahoe Rd & S Krameria Way,, 39.59513,-104.91603,,
12282,Arapahoe Rd & S Lee Ct,, 39.59499,-104.98469,,
12283,Arapahoe Rd & S Lee Ct,, 39.59518,-104.98563,,
12285,Arapahoe Rd & S Logan St,, 39.59505,-104.98151,,
12286,Arapahoe Rd & S Logan St,, 39.59520,-104.98246,,
12287,Arapahoe Rd & S Pearl St,, 39.59521,-104.97938,,
12288,Arapahoe Rd & S Pearl St,, 39.59506,-104.97946,,
12289,Arapahoe Rd & S Quebec St,, 39.59490,-104.90327,,
12290,Arapahoe Rd & S Quebec St,, 39.59517,-104.90457,,
12291,Arapahoe Rd & S Uinta St,, 39.59492,-104.89301,,
12293,Arapahoe Rd & S University Blvd,, 39.59528,-104.96071,,
12294,Arapahoe Rd & S University Blvd,, 39.59502,-104.95884,,
12295,Arapahoe Rd & S Vine St,, 39.59512,-104.96353,,
12299,Arapahoe Rd & S Yosemite St,, 39.59512,-104.88949,,
12303,W Arkansas Ave & S Wadsworth Blvd,, 39.69144,-105.08093,,
12309,Aurora Ave & 30th St,, 40.00367,-105.25263,,
12310,Aurora Ave & 33rd St,, 40.00367,-105.24985,,
12311,Aurora Ave & 36th St,, 40.00368,-105.24700,,
12312,Aurora Ave & 36th St,, 40.00379,-105.24789,,
12313,Aurora Ave & 39th St,, 40.00369,-105.24413,,
12314,Mohawk Dr & Aurora Ave,, 40.00461,-105.23999,,
12315,Aurora Ave & Gilpin Dr,, 40.00381,-105.24405,,
12316,Mohawk Dr & E Aurora Ave,, 40.00471,-105.23986,,
12317,Aurora Ave & 33rd St,, 40.00379,-105.25080,,
12318,Bannock St & W 11th Ave,, 39.73408,-104.99017,,
12319,Bannock St & W 11th Ave,, 39.73368,-104.99038,,
12320,Bannock St & W 13th Ave,, 39.73662,-104.99034,,
12321,Bannock St & W 1st Ave,, 39.71862,-104.99076,,
12322,Bannock St & W 1st Ave,, 39.71865,-104.99091,,
12323,Bannock St & W 3rd Ave,, 39.72109,-104.99076,,
12324,Bannock St & W 3rd Ave,, 39.72073,-104.99092,,
12325,Bannock St & W 5th Ave,, 39.72434,-104.99076,,
12326,Bannock St & W 5th Ave,, 39.72391,-104.99093,,
12327,Bannock St & W 7th Ave,, 39.72689,-104.99043,,
12328,Bannock St & W 9th Ave,, 39.73062,-104.99017,,
12331,Bannock St & Speer Blvd,, 39.72749,-104.99020,,
12338,Baseline Rd & 27th Way,, 40.00036,-105.26198,,
12339,Baseline Rd & 28th St,, 40.00046,-105.25905,,
12340,Baseline Rd & 29th St,, 40.00000,-105.25609,,
12341,Baseline Rd & 30th St,, 40.00012,-105.25383,,
12342,Baseline Rd & 30th St,, 39.99987,-105.25241,,
12343,Baseline Rd & 35th St,, 40.00016,-105.24883,,
12344,Baseline Rd & 35th St,, 39.99989,-105.24954,,
12345,Baseline Rd & 37th St,, 40.00016,-105.24671,,
12346,Baseline Rd & 37th St,, 39.99988,-105.24686,,
12348,Baseline Rd & Broadway,, 40.00008,-105.26252,,
12350,Baseline Rd & Mohawk Dr,, 39.99994,-105.23432,,
12351,Baseline Rd & Inca Pkwy,, 39.99998,-105.23956,,
12352,Baseline Rd & Inca Pkwy,, 40.00022,-105.24060,,
12354,Baseline Rd & Meadowbrook Dr,, 39.99998,-105.24327,,
12355,Baseline Rd & Meadowbrook Dr,, 40.00023,-105.24350,,
12357,Baseline Rd & Mohawk Dr,, 40.00022,-105.23695,,
12358,Baseline Rd & Mohawk Dr,, 39.99998,-105.23685,,
12359,Batavia Dr & Genoa St,, 39.74190,-104.75569,,
12360,Batavia Dr & Genoa St,, 39.74187,-104.75523,,
12367,W Bates Ave & S Stuart St,, 39.66261,-105.04543,,
12368,W Bates Ave & S Zurich Ct,, 39.66248,-105.05245,,
12371,W Bates Ave & S Utica St,, 39.66245,-105.04598,,
12372,W Bates Ave & S Wolff St,, 39.66260,-105.04949,,
12373,W Bates Ave & S Yates St,, 39.66247,-105.05003,,
12386,Hover St & Belmont Dr,, 40.18339,-105.13100,,
12389,Berry Ave & Greenw'dPlz Blvd,, 39.61695,-104.90091,,
12390,Berry Ave & S Quebec St,, 39.61669,-104.90076,,
12391,Berry Ave & S Quebec St,, 39.61666,-104.90346,,
12392,Birch St & 70th Ave,, 39.82398,-104.93613,,
12395,Blake St & 40th St,, 39.77198,-104.97160,,
12396,Boulder St & 15th St,, 39.75872,-105.01107,,
12406,W Bowles Ave & S Coventry Ln,, 39.60959,-105.05115,,
12407,W Bowles Ave & Eaton Ln,, 39.60970,-105.05869,,
12408,W Bowles Ave & S Federal Blvd,, 39.61256,-105.02709,,
12409,W Bowles Ave & S Federal Blvd,, 39.61225,-105.02832,,
12410,W Bowles Ave & S Jay Ct,, 39.60968,-105.06662,,
12412,W Bowles Ave & Watson Ln,, 39.61150,-105.02993,,
12413,W Bowles Ave & S Laurel Pl,, 39.60955,-105.04359,,
12414,W Bowles Ave & S Middlefield Rd,, 39.60971,-105.03464,,
12415,W Bowles Ave & S Lowell Blvd,, 39.60974,-105.03554,,
12417,W Bowles Ave & Riverfront Dr,, 39.61308,-105.02243,,
12418,W Bowles Ave & S PlatteCnyn Rd,, 39.60946,-105.03660,,
12419,W Bowles Ave & Riverfront Dr,, 39.61330,-105.02340,,
12420,Brighton Blvd & 29th St,, 39.76420,-104.98659,,
12421,Brighton Blvd & 31st St,, 39.76629,-104.98419,,
12422,Brighton Blvd & 38th St,, 39.77319,-104.97497,,
12423,Brighton Blvd & 40th St,, 39.77571,-104.97198,,
12424,Brighton Blvd & 40th St,, 39.77550,-104.97202,,
12425,Brighton Blvd & 43rd St,, 39.77737,-104.96983,,
12426,Brighton Blvd & 43rd St,, 39.77725,-104.96975,,
12427,Broadway & W 13th Ave,, 39.73637,-104.98754,,
12430,Broadway & W 14th Ave,, 39.73861,-104.98753,,
12432,Broadway & Euclid Ave,, 40.00569,-105.27162,,
12433,Broadway & 16th St,, 40.00553,-105.27177,,
12434,Broadway & 20th St,, 40.00351,-105.26806,,
12437,Broadway & 21st St,, 39.75094,-104.98731,,
12438,Broadway & 27th park-n-Ride,, 39.99701,-105.26131,,
12439,Broadway & 27th Way park-n-Ride,, 39.99575,-105.26079,,
12441,Broadway & 52nd Ave,, 39.79082,-104.98762,,
12442,Broadway & 52nd Ave,, 39.79123,-104.98748,,
12443,S Broadway & W Powers Ave,, 39.61634,-104.98819,,
12444,S Broadway & Powers Ave,, 39.61728,-104.98790,,
12446,Broadway & 58th Ave,, 39.80299,-104.98729,,
12448,Broadway & W 60th Ave,, 39.80383,-104.98759,,
12449,Broadway & W 60th Pl,, 39.80696,-104.98739,,
12450,Broadway & W 60th Pl,, 39.80567,-104.98756,,
12453,Broadway & 62nd Ave,, 39.81064,-104.98739,,
12454,Broadway & W 62nd Ave,, 39.80871,-104.98762,,
12457,Broadway & I-76,, 39.81356,-104.98760,,
12458,Broadway & 64th Ave,, 39.81315,-104.98736,,
12461,Broadway & W 70th Ave,, 39.82236,-104.98755,,
12463,Broadway & W 9th Ave,, 39.72971,-104.98754,,
12464,S Broadway & W Alameda Ave,, 39.71067,-104.98772,,
12465,Broadway & Alpine Ave,, 40.02610,-105.28198,,
12468,S Broadway & Arapahoe Rd,, 39.59501,-104.98846,,
12469,S Broadway & Arapahoe Rd,, 39.59577,-104.98812,,
12470,Broadway & Arapahoe Ave,, 40.01512,-105.27894,,
12471,Broadway & Ash Ave,, 39.99257,-105.25820,,
12473,Broadway & Ash Ave,, 39.99266,-105.25851,,
12475,Broadway & Alpine Ave,, 40.02627,-105.28219,,
12476,S Broadway & S Bannock St,, 39.60548,-104.98827,,
12477,S Broadway & S Bannock St,, 39.60626,-104.98798,,
12478,Broadway & Baseline Rd,, 39.99934,-105.26330,,
12479,Broadway & Baseline Rd,, 39.99958,-105.26311,,
12480,S Broadway & Bates Ave,, 39.66464,-104.98747,,
12481,S Broadway & W Bates Ave,, 39.66380,-104.98773,,
12482,S Broadway & Belleview Ave,, 39.62460,-104.98779,,
12483,S Broadway & W Belleview Ave,, 39.62320,-104.98814,,
12484,Broadway & Bowie Ct,, 39.83062,-104.98743,,
12485,Broadway & Bowie Ct,, 39.82978,-104.98721,,
12486,S Broadway & W Broadmoor Dr,, 39.60854,-104.98823,,
12487,Broadway & Bronco Rd,, 39.82834,-104.98753,,
12488,S Broadway & Panama Dr,, 39.60136,-104.98829,,
12489,S Broadway & Caley Ave,, 39.60337,-104.98800,,
12490,Broadway & Canyon Blvd,, 40.01516,-105.27913,,
12492,Broadway & Cedar Ave,, 40.02862,-105.28203,,
12493,Broadway & Cedar Ave,, 40.02827,-105.28217,,
12494,S Broadway & W Centennial Ave,, 39.62148,-104.98815,,
